Node	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
02/01/2011 01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 01:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 02:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 03:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 04:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 05:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 06:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 07:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 08:00	0	0	0	0	0	0	0.0032	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02/01/2011 08:30	0	0.0304	0	0	0	0	0.1016	0	0.0965	0	0	0	0.04	0	0	0	0.0728	0	0	0	0	0.092	0	0.0216	0	0	0.304	0.076	0	0	0	0	0
02/01/2011 09:00	0	0.1336	0	0.0376	0	0	0.3696	0	0.248	0	0	0	0.3488	0	0	0	0.2584	0	0	0	0	0.5925	0	0.1848	0	0	0.8112	0.4176	0	0	0	0	0
02/01/2011 09:30	0	0.0648	0	0.0304	0	0	0.4504	0	0.497	0	0	0	0.4792	0	0	0	0.3832	0	0	0	0	0.551	0	0.168	0	0	0.5744	0.6264	0	0	0	0	0
02/01/2011 10:00	0	0.3024	0	0.0696	0	0	0.3496	0	0.5685	0	0	0	0.2256	0	0	0	0.3328	0	0	0	0	0.268	0	0.2896	0	0	0.2648	0.272	0	0	0	0	0
02/01/2011 10:30	0	0.692	0	0.14	0	0	1.1552	0	1.5515	0	0	0	0.8912	0	0	0	1.1016	0	0	0	0	0.782	0	0.6256	0	0	0.7248	1.3384	0	0	0	0	0
02/01/2011 11:00	0	1.4552	0	0.2632	0	0	2.324	0	2.638	0	0	0	1.7904	0	0	0	2.0576	0	0	0	0	1.583	0	0.6944	0	0	1.5728	1.9304	0	0	0	0	0
02/01/2011 11:30	0	1.5976	0	0.456	0	0	2.5488	0	2.6795	0	0	0	2.4712	0	0	0	2.224	0	0	0	0	1.9535	0	0.9816	0	0	1.8912	2.86	0	0	0	0	0
02/01/2011 12:00	0	1.1976	0	0.5304	0	0	2.464	0	2.292	0	0	0	2.152	0	0	0	2.1584	0	0	0	0	1.5305	0	1.2856	0	0	1.5168	1.9264	0	0	0	0	0
02/01/2011 12:30	0	1.2088	0	0.5816	0	0	1.056	0	2.514	0	0	0	1.6456	0	0	0	0.9624	0	0	0	0	0.864	0	1.5712	0	0	0.6728	1.8136	0	0	0	0	0
02/01/2011 13:00	0	1.1272	0	0.5248	0	0	2.3192	0	2.549	0	0	0	1.9088	0	0	0	2.0568	0	0	0	0	1.497	0	1.664	0	0	1.5344	1.4344	0	0	0	0	0
02/01/2011 13:30	0	0.9104	0	0.36	0	0	0.9432	0	2.2095	0	0	0	1.1464	0	0	0	0.8824	0	0	0	0	0.881	0	1.1064	0	0	0.852	1.0144	0	0	0	0	0
02/01/2011 14:00	0	0.576	0	0.184	0	0	1.2584	0	1.19	0	0	0	1.1368	0	0	0	1.1912	0	0	0	0	0.9515	0	0.672	0	0	0.88	1.0728	0	0	0	0	0
