timestamp,total_consumo,total_pv,consumo_liquido
2011-12-04 07:30:00,16.155666666666665,0.0,16.155666666666665
2011-12-04 08:00:00,10.638333333333334,0.0609,10.577433333333333
2011-12-04 08:30:00,11.321,0.6235333333333334,10.697466666666667
2011-12-04 09:00:00,12.673333333333334,3.0482333333333336,9.6251
2011-12-04 09:30:00,18.534000000000002,7.4661,11.067900000000002
2011-12-04 10:00:00,16.793000000000003,3.1614,13.631600000000002
2011-12-04 10:30:00,15.461666666666664,6.648366666666667,8.813299999999998
2011-12-04 11:00:00,16.008,12.949666666666667,3.058333333333332
2011-12-04 11:30:00,20.749333333333336,10.4807,10.268633333333336
2011-12-04 12:00:00,25.673333333333336,12.273866666666665,13.39946666666667
2011-12-04 12:30:00,20.348666666666663,6.9212,13.427466666666664
2011-12-04 13:00:00,16.198666666666664,2.7360333333333333,13.462633333333331
2011-12-04 13:30:00,19.927000000000003,2.6936999999999998,17.233300000000003
2011-12-04 14:00:00,17.313,2.550433333333333,14.762566666666666
2011-12-04 14:30:00,15.93666666666667,5.058466666666667,10.878200000000003
2011-12-04 15:00:00,17.853,4.712,13.141000000000002
2011-12-04 15:30:00,19.463666666666665,1.9656666666666667,17.497999999999998
2011-12-04 16:00:00,19.140666666666668,1.3741666666666665,17.7665
2011-12-04 16:30:00,29.045666666666666,0.5102666666666668,28.5354
2011-12-04 17:00:00,34.26666666666667,0.017433333333333332,34.249233333333336
2011-12-04 17:30:00,36.22133333333334,0.0008333333333333334,36.22050000000001
2011-12-04 18:00:00,39.933,0.0,39.933
2011-12-04 18:30:00,33.40533333333334,0.0,33.40533333333334
2011-12-04 19:00:00,29.545666666666666,0.0,29.545666666666666
2011-12-04 19:30:00,31.690999999999992,0.0,31.690999999999992
2011-12-04 20:00:00,29.149,0.0,29.149
2011-12-04 20:30:00,30.141333333333332,0.0,30.141333333333332
2011-12-04 21:00:00,28.796333333333337,0.0,28.796333333333337
2011-12-04 21:30:00,26.210999999999995,0.0,26.210999999999995
2011-12-04 22:00:00,22.48633333333333,0.0,22.48633333333333
2011-12-04 22:30:00,22.100333333333328,0.0,22.100333333333328
2011-12-04 23:00:00,30.627333333333336,0.0,30.627333333333336
2011-12-04 23:30:00,27.588000000000005,0.0,27.588000000000005
2011-12-05 00:00:00,27.973333333333333,0.0,27.973333333333333
2011-12-05 00:30:00,26.572333333333333,0.0,26.572333333333333
2011-12-05 01:00:00,22.082666666666665,0.0,22.082666666666665
2011-12-05 01:30:00,21.545666666666666,0.0,21.545666666666666
2011-12-05 02:00:00,18.347333333333335,0.0,18.347333333333335
2011-12-05 02:30:00,17.20166666666667,0.0,17.20166666666667
2011-12-05 03:00:00,17.279,0.0,17.279
2011-12-05 03:30:00,15.061666666666666,0.0,15.061666666666666
2011-12-05 04:00:00,13.751666666666667,0.0,13.751666666666667
2011-12-05 04:30:00,12.91966666666667,0.0,12.91966666666667
2011-12-05 05:00:00,12.818,0.0,12.818
2011-12-05 05:30:00,13.109666666666664,0.0,13.109666666666664
2011-12-05 06:00:00,13.72,0.0,13.72
2011-12-05 06:30:00,15.975999999999999,0.0,15.975999999999999
2011-12-05 07:00:00,15.280333333333331,0.0,15.280333333333331
2011-12-05 07:30:00,14.967333333333334,0.0,14.967333333333334
2011-12-05 08:00:00,11.496333333333332,0.031566666666666666,11.464766666666666
2011-12-05 08:30:00,15.319333333333333,0.5424666666666667,14.776866666666667
2011-12-05 09:00:00,15.595999999999998,1.5820999999999998,14.013899999999998
2011-12-05 09:30:00,18.246333333333336,2.9174666666666664,15.32886666666667
2011-12-05 10:00:00,17.291,7.545266666666667,9.745733333333334
2011-12-05 10:30:00,18.051333333333332,7.017733333333333,11.0336
2011-12-05 11:00:00,16.674999999999997,6.0392,10.635799999999996
2011-12-05 11:30:00,21.86433333333333,7.9114,13.95293333333333
2011-12-05 12:00:00,21.280333333333335,8.895233333333332,12.385100000000003
2011-12-05 12:30:00,23.28933333333333,7.419366666666668,15.869966666666663
2011-12-05 13:00:00,21.784000000000002,11.001333333333333,10.78266666666667
2011-12-05 13:30:00,23.00366666666667,9.465133333333334,13.538533333333337
2011-12-05 14:00:00,20.897666666666666,10.474933333333333,10.422733333333333
2011-12-05 14:30:00,21.525666666666666,9.1548,12.370866666666666
2011-12-05 15:00:00,25.738000000000003,4.9008666666666665,20.837133333333338
2011-12-05 15:30:00,19.852999999999998,3.361566666666667,16.49143333333333
2011-12-05 16:00:00,22.314333333333337,2.201166666666666,20.11316666666667
2011-12-05 16:30:00,26.05933333333333,0.4380333333333333,25.621299999999998
2011-12-05 17:00:00,35.105333333333334,0.033999999999999996,35.071333333333335
2011-12-05 17:30:00,41.24233333333334,0.0,41.24233333333334
2011-12-05 18:00:00,36.49700000000001,0.0,36.49700000000001
2011-12-05 18:30:00,32.74933333333333,0.0,32.74933333333333
2011-12-05 19:00:00,30.298666666666673,0.0,30.298666666666673
2011-12-05 19:30:00,27.647666666666662,0.0,27.647666666666662
2011-12-05 20:00:00,31.858666666666664,0.0,31.858666666666664
2011-12-05 20:30:00,27.65133333333333,0.0,27.65133333333333
2011-12-05 21:00:00,30.248,0.0,30.248
2011-12-05 21:30:00,24.299666666666667,0.0,24.299666666666667
2011-12-05 22:00:00,21.02733333333333,0.0,21.02733333333333
2011-12-05 22:30:00,18.381666666666668,0.0,18.381666666666668
2011-12-05 23:00:00,28.333333333333332,0.0,28.333333333333332
2011-12-05 23:30:00,24.924333333333333,0.0,24.924333333333333
2011-12-06 00:00:00,20.904666666666667,0.0,20.904666666666667
2011-12-06 00:30:00,19.526,0.0,19.526
2011-12-06 01:00:00,18.840333333333334,0.0,18.840333333333334
2011-12-06 01:30:00,17.926,0.0,17.926
2011-12-06 02:00:00,15.748,0.0,15.748
2011-12-06 02:30:00,14.966666666666669,0.0,14.966666666666669
2011-12-06 03:00:00,14.478,0.0,14.478
2011-12-06 03:30:00,13.59233333333333,0.0,13.59233333333333
2011-12-06 04:00:00,13.044666666666666,0.0,13.044666666666666
2011-12-06 04:30:00,13.075000000000003,0.0,13.075000000000003
2011-12-06 05:00:00,13.276333333333334,0.0,13.276333333333334
2011-12-06 05:30:00,13.400666666666668,0.0,13.400666666666668
2011-12-06 06:00:00,14.857333333333335,0.0,14.857333333333335
2011-12-06 06:30:00,16.125666666666664,0.0,16.125666666666664
2011-12-06 07:00:00,18.457333333333334,0.0,18.457333333333334
2011-12-06 07:30:00,20.776,0.0,20.776
2011-12-06 08:00:00,17.109333333333336,0.0013333333333333333,17.108
2011-12-06 08:30:00,17.764666666666667,0.17500000000000002,17.589666666666666
2011-12-06 09:00:00,20.179,0.8209,19.3581
2011-12-06 09:30:00,18.681,1.3968333333333334,17.284166666666668
2011-12-06 10:00:00,21.955000000000002,1.6721000000000001,20.2829
2011-12-06 10:30:00,18.112000000000005,1.8746333333333334,16.237366666666674
2011-12-06 11:00:00,21.746333333333336,2.0966,19.649733333333337
2011-12-06 11:30:00,21.641000000000002,1.9828333333333334,19.65816666666667
2011-12-06 12:00:00,22.048333333333332,1.5663666666666665,20.481966666666665
2011-12-06 12:30:00,22.659666666666666,1.4027666666666665,21.2569
2011-12-06 13:00:00,17.728666666666665,1.1426,16.586066666666664
2011-12-06 13:30:00,17.164333333333335,1.3225666666666667,15.841766666666668
2011-12-06 14:00:00,17.709999999999997,1.4421333333333335,16.267866666666663
2011-12-06 14:30:00,15.321333333333335,1.0802,14.241133333333336
2011-12-06 15:00:00,18.446666666666665,0.6274666666666666,17.8192
2011-12-06 15:30:00,24.050333333333338,0.8112666666666667,23.23906666666667
2011-12-06 16:00:00,27.911666666666665,0.4048,27.506866666666664
2011-12-06 16:30:00,28.189666666666664,0.15963333333333332,28.030033333333332
2011-12-06 17:00:00,30.185333333333332,0.011000000000000001,30.174333333333333
2011-12-06 17:30:00,32.79566666666667,0.0,32.79566666666667
2011-12-06 18:00:00,29.150000000000002,0.0,29.150000000000002
