timestamp,real_mean_horizon,LSTM_mean_horizon,Transformer_mean_horizon,XGBoost_mean_horizon,Prophet_mean_horizon,Ensemble_mean_horizon
2011-10-18 10:00:00,56.231,37.73089,36.134144,40.950714,33.57402733472588,38.55865380094782
2011-10-18 10:30:00,49.061,38.132042,36.12867,42.451134,33.12925160358066,39.37376219150924
2011-10-18 11:00:00,38.10920000000001,39.622154,36.173164,47.0293,33.017189220676215,41.805844065385706
2011-10-18 11:30:00,39.585499999999996,39.138893,36.208168,42.72942,33.239357042395625,39.62240615548279
2011-10-18 12:00:00,48.51419999999999,37.450733,36.230164,40.75675,33.74110591495527,38.47310309258809
2011-10-18 12:30:00,43.113899999999994,37.11477,36.261517,41.715797,34.43236747145358,39.07428850230551
2011-10-18 13:00:00,36.8048,36.310303,36.27398,42.683132,35.21433362130483,39.452484810772226
2011-10-18 13:30:00,32.74230000000001,39.129337,36.389797,41.629166,36.00426918355784,39.659159190340915
2011-10-18 14:00:00,43.449000000000005,38.07661,36.374878,40.969757,36.75157261926157,39.2007199373322
2011-10-18 14:30:00,55.46470000000001,39.502804,36.456806,45.08744,37.44102361727226,41.875557143770834
2011-10-18 15:00:00,47.4056,42.105457,36.588306,47.52973,38.08307478517737,43.64370588040804
2011-10-18 15:30:00,59.71520000000001,42.11428,36.66533,46.51068,38.694946016277335,43.3293323930533
2011-10-18 16:00:00,55.2254,43.078735,36.81839,45.214794,39.27906175294733,42.958375539873416
2011-10-18 16:30:00,53.4919,41.806557,36.734978,43.985756,39.80624360976227,42.026339389682065
2011-10-18 17:00:00,61.71560000000001,39.580124,36.71112,45.537537,40.20977487511446,42.3897505518752
2011-10-18 17:30:00,78.59759999999999,37.839165,36.70091,44.188316,40.39333454904987,41.36155678810754
2011-10-18 18:00:00,70.01849999999999,37.704376,36.74828,43.803078,40.25171426922643,41.149923917623894
2011-10-18 18:30:00,74.45400000000001,37.243927,36.608288,40.40404,39.69931895764376,39.06746636870995
2011-10-18 19:00:00,64.94600000000001,37.631836,36.545338,39.97893,38.698817922702986,38.75253897535356
2011-10-18 19:30:00,72.638,35.49321,36.491722,37.81352,37.28172910635975,36.92062261492047
2011-10-18 20:00:00,53.36099999999999,35.75233,36.59823,34.16737,35.554406358314395,35.07477133708484
2011-10-18 20:30:00,55.268,35.125866,36.605186,31.873962,33.68646071505705,33.53633934326273
2011-10-18 21:00:00,53.554,34.247646,36.60388,26.069235,31.883165251325636,30.180811027617096
